"date","chart_id","series_id","series_name","country","value","axis","unit","source","source_url"
"2011-11-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",50.844,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2011-12-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",50.924,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2012-01-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",50.628,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2012-02-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",49.011,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2012-03-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",48.974,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2012-04-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",49.616,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2012-05-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",50.195,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2012-06-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",49.977,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2012-07-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",49.795,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2012-08-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",50.587,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2012-09-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",51.538,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2012-10-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",51.952,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2012-11-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",52.121,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2012-12-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",52.502,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2013-01-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",52.745,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2013-02-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",53.331,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2013-03-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",53.477,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2013-04-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",55.056,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2013-05-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",55.406,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2013-06-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",56.587,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2013-07-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",56.226,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2013-08-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",55.871,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2013-09-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",55.781,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2013-10-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",54.958,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2013-11-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",54.943,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2013-12-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",53.6,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2014-01-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",53.854,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2014-02-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",53.504,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2014-03-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",53.97,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2014-04-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",53.243,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2014-05-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",53.207,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2014-06-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",51.932,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2014-07-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",51.198,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2014-08-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",49.781,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2014-09-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",49.236,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2014-10-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",49.182,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2014-11-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",48.534,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2014-12-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",48.765,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2015-01-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",48.444,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2015-02-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",48.083,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2015-03-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",46.419,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2015-04-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",45.922,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2015-05-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",46.604,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2015-06-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",47.102,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2015-07-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",46.339,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2015-08-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",45.139,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2015-09-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",44.748,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2015-10-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",44.376,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2015-11-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",44.915,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2015-12-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",44.684,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2016-01-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",45.844,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2016-02-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",45.211,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2016-03-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",45.95,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2016-04-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",45.124,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2016-05-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",45.268,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2016-06-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",45.026,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2016-07-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",46.126,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2016-08-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",46.839,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2016-09-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",48.344,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2016-10-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",49.102,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2016-11-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",50.362,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2016-12-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",50.897,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-01-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",51.352,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-02-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",51.667,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-03-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",50.54,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-04-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",50.234,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-05-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",50.946,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-06-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",52.881,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-07-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",53.81,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-08-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",53.536,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-09-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",53.817,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-10-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",53.922,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-11-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",53.67,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-12-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",53.218,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-01-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",53.2,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-02-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",53.666,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-03-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",54.495,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-04-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",54.618,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-05-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",54.57,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-06-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",53.733,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-07-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",52.607,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-08-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",52.792,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-09-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",52.642,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-10-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",53.027,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-11-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",51.783,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-12-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",51.956,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-01-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",51.368,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-02-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",51.44,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-03-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",50.317,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-04-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",50.059,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-05-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",49.466,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-06-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",49.043,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-07-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",48.075,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-08-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",48.165,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-09-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",47.807,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-10-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",48.3,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-11-01","pmi_manufacturing","pmi_mfg_uk","UK","United Kingdom",47.028,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
